,0,1,2,3,4,5,6,7,8,labels
0,-0.43862477824089174,-1.0331875646459454,0.5048012834897266,0.10532090032079934,-0.2834528978886792,0.7278767474405905,-0.7044301754045406,-0.7832333690204555,0.4472730698419863,8
1,0.28846814492516537,-1.0808990831906564,-1.1591451906316483,-0.4702554763641791,-1.9699853680442903,0.4620761340433401,-0.457714957585232,0.21744066630434822,-0.9160243072585208,8
2,0.5763743189110772,0.11563499065161197,-0.8361650216712585,-1.5596373815969167,-0.39894393993024085,-0.04264229820639938,0.2633545998478033,0.01737573505071069,-0.7291160234671282,5
3,0.4659280985913353,-2.9607426143112687,1.42119349423249,2.7203399825102337,-1.1692752720069717,3.8092874603245903,6.947678259499724,1.6098035182064365,0.33760219935032204,4
4,-1.0801352446080197,0.02814727667085521,0.22615534682853544,-0.8079232815512087,-0.23009906323765766,0.4177483961693678,-0.4491568040144769,1.5415255344032497,-0.7755530956905162,10
5,2.732686382182989,0.026504672527996435,-0.9097255341279888,-0.7082708164984024,-0.6648933719788571,0.0026607271686688145,-0.5764803542695691,-0.03502922368613462,-0.7521346893367201,2
6,-0.24173547448632687,0.15372091185556402,1.314203845168232,-1.884695816337892,0.06381761538012908,-0.8487833623551629,1.8213201612967453,-1.0733676484472938,0.830926476885031,6
7,-1.0624416120603575,0.2605067673825167,1.7446985229585734,0.3288040316087961,0.893147495914557,1.0444642072635058,-1.062894882322608,0.39228207619332117,0.7153884448668103,10
8,-0.8173053103456874,0.5795214383285833,0.7901137672038961,-0.44006172814516265,0.3305522649718324,1.5063971651313395,-0.1254985599357243,-1.8017875890201325,0.572338055892681,1
9,-1.5845237622416781,-0.7043681607709602,-0.43218186707579787,-0.46612399232641893,0.9604544523193705,0.5087970844530221,0.10210960040846744,-0.7460242268476147,0.06268256606414581,1
10,3.7705495551549744,-0.13674163758328914,-1.59870345943423,0.12891474569319894,-0.7770447653533794,1.5040535157967756,1.8007482787406184,0.5520788599423991,-1.8583548139828991,2
11,-1.2125048060259027,-1.049214608148495,0.496143658111653,0.20351624681745517,-0.8349852064263588,1.1363207272397091,-0.3549658136993426,-1.4332177621012883,-0.2209010568267119,8
12,4.331052334460582,1.0406029546295255,-0.41694486019070065,-0.0642500650751358,1.0344014223053972,1.8522078075703123,1.704301726130748,-0.19580900471558926,-0.30938459913011596,9
13,0.3243975568903618,-0.8161333040605174,0.1347600799643907,0.13907535523039258,0.3075705658622292,-0.12366689449552483,-0.9927330705480266,1.5540706504617905,-0.7422315454259852,0
14,-0.6196541348408796,1.13608872293424,1.2588703286326994,-0.17206177004537776,0.8058777837172544,0.39454002752272044,-0.30894187581351606,0.11916085514710323,-0.6638895604738474,10
15,-1.7815076073811307,1.2147391288154104,0.878348084757956,0.9936704394423015,0.4579573261879896,-0.2283952694700906,0.06298278452914609,-0.25649035727999875,-0.2230963701487579,10
16,-0.31512712430926093,-1.263063021571555,0.601752000144709,-2.4767554496848083,-0.6607894347852212,-1.4686861199722405,1.780267100560499,0.475762903964757,0.8851689347068713,6
17,-0.8596283010604819,0.835660453487523,-1.3032965510780616,2.367037469882855,1.2432367297113442,-2.9361227790251903,0.5905601488484005,0.5439341771356714,-0.5399838911498335,3
18,-0.8064728471159176,1.4627550278868668,-0.09944218199560101,-0.9851456596927952,0.7883579339063584,0.5297334651662522,0.44683080593503816,0.28458059495218085,-1.065480942769354,10
19,0.2582087447931179,-0.8189844134391635,1.5896810988367325,-1.746137269390477,-0.32016392108922626,-1.290104293012132,1.403348516886377,-0.2296916250103414,1.6365198848556466,6
